video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,video_error_or_removed,description,location
oUW1RPbbqJE,,BRAWLER MUTATIONS WILL BREAK THE GAME! - Brawl Talk,Brawl Stars,20,2024-04-20T15:00:07Z,"brawl stars,mobile game,mobile rpg,battle royale,supercell,game,mutations,brawl talk,egg,marzio,drew,dani,draco,lily",17001680,836545,0,61677,https://i.ytimg.com/vi/oUW1RPbbqJE/default.jpg,False,,"Brawl Talk is here! And remember to JOIN A CLUB!
FREE EGG PIN: https://link.brawlstars.com/?action=voucher&code=cc017c48-b904-448d-9fe1-dd494e28bfd2

#brawlstars #brawltalk #mutations 

Download NOW!! ►► https://supr.cl/2K62CZG
Subscribe!! ►► https://supr.cl/subscribe",RU
3WkTIU_XBGQ,,"говорят, все видео под этот звук залетают🙈🙈🙈",Katya Adushkina,24,2024-04-21T09:33:39Z,,105550,7107,0,22,https://i.ytimg.com/vi/3WkTIU_XBGQ/default.jpg,False,,,RU
5b4uOkDzaVw,,"Лучшие КОНЦЕРТЫ в России? NEVERLOVE LIVE сын Кипелова, встреча с фанатами 🔥 АЛЬТУШКА и СКУФЫ",NEVERLOVE,22,2024-04-20T20:18:09Z,,417573,21560,0,906,https://i.ytimg.com/vi/5b4uOkDzaVw/default.jpg,False,,,RU
pfoHCHhVJ64,,Как проверить автомобиль и продавца || Обманули с Mercedes-Benz ML,Максим Шелков,2,2024-04-21T13:11:14Z,"Mercedes-Benz,Mercedes Benz,Mercedes,amg,mercedes amg,mercedes benz amg,Mercedes Benz ML,mercedes ml 350,mercedes benz ml amg 63,mercedes benz gle,mercedes gle amg,мерседес,максим шелков,автокриминалист,обман при покупке автомобиля,обман при продаже автомобиля,автозамуты,покупка автомобиля,автомобильные замуты,проверка автомобиля,проверка автомобиля перед покупкой,проверить автомобиль,автоэксперт,автоэкспертиза,автоподбор,подбор авто,подбор автомобиля",241886,13295,0,1455,https://i.ytimg.com/vi/pfoHCHhVJ64/default.jpg,False,,"Выиграй OMODA с5 и другие призы от Тинькофф — https://l.tinkoff.ru/shelkovaprr

Проверьте авто перед покупкой с Отчётами Авто.ру: https://auto.ru/s/7evzoK 
Отчёт Авто.ру - платная опция, условия: https://clck.ru/37EAg7

Мой сайт - https://avtokriminalist.ru
Мой Telegram - https://t.me/Maxim_Shelkov
По вопросам рекламы - dubrovskiysyndicate@mail.ru

Предложить автомобиль или историю на обзор - avtokriminalist.test@yandex.ru 
Предложить автомобиль или историю на обзор - https://t.me/Shelkov_YouTube

Человек решил купить автомобиль, искал 4 месяца и выбрал Mercedes-Benz ML . Проверил автомобиль по всем отчетам, собрал всю информацию, оплатил диагностику автомобиля в автосервисе. Проверил автомобиль по всем параметрам, но все равно его обманули. Схема обмана очень простая и примитивная, но она работает безотказно. В этом видео я вам покажу и расскажу с чего начать проверку автомобиля, что именно нужно было проверять по Mercedes Benz ML и на что обращать внимание, как идентифицировать продавца. Посмотрите это видео и поделитесь с друзьями, эти не сложные правила сохранят вам деньги и время. 

Реклама. АО «Тинькофф Банк», лиц. № 2673, erid: LjN8KREqE
Реклама. ООО «Яндекс.Вертикали», ИНН 7704340327 ОГРН 5157746192742 erid: 2SDnjdit4xR",RU
ApozMZRld8w,,СКОЛЬКО ПОЛУЧИТСЯ ПИЦЦЫ ИЗ 1 ГОЛОВКИ СЫРА ?,vanzai,22,2024-04-21T13:00:16Z,"пицца,СКОЛЬКО ПОЛУЧИТСЯ ПИЦЦЫ ИЗ 1 ГОЛОВКИ СЫРА ?,ванзай,vanzai,dfypfq,ванзай пиццы,ванзай пицца,пицца ванзай,пиццы из головки сыра,очень много пицц,рецепт пиццы,как приготовить пиццу,пица пеперони,тесто для пиццы,пицца рецепт,пицца в духовке,домашняя пицца,пицца в домашних условиях,рецепт теста для пиццы,дрожжевое тесто для пиццы",1089608,100035,0,2782,https://i.ytimg.com/vi/ApozMZRld8w/default.jpg,False,,"Всем привет .Сегодня мы проверим сколько получится пицц из одной головки с сыром весом 25 кг.
-------------
Instagram: https://www.instagram.com/vanzai_live/  
-------------
Реклама/сотрудничество - sunray.advert@gmail.com",RU
i_TAj7GSm-M,,Епрем или Серго?,KTV,23,2024-04-21T07:31:25Z,,84911,4248,0,36,https://i.ytimg.com/vi/i_TAj7GSm-M/default.jpg,False,,,RU
qA045qYFcts,,КВН 2024 Высшая лига Третья 1/8,Официальный канал КВН,23,2024-04-21T09:00:38Z,"KVN,КВН,камеди,comedy,приколы,финал,шутки,смешные,развлечения,юмор,игры,лига,Галустян,Задорнов,Мартиросян,Светлаков,Слепаков,Харламов,смотреть квн,квн онлайн,rdy",214098,4217,0,1698,https://i.ytimg.com/vi/qA045qYFcts/default.jpg,False,,"Билеты на 1/4 Высшей лиги 2024 по ссылке: https://domkvn.ru/afisha-1.html#category=15

Играют:
«ВВ - Вопрос времени» (Омск)
«Джентльмены удачи» (Курганская область)
«Мастер Муси, РЭУ им. Плеханова» (Москва)
«Оборович» (Москва)
«Флэш-Рояль» (Ростов-на-Дону)

Конкурсы: приветствие, импровизация, музыкальное домашнее задание

В жюри: Михаил Галустян, SHAMAN, Валдис Пельш, Евгения Медведева, Вадим Галыгин.

Ведущий: Дмитрий Хрусталев.

00:00 - Вступление 
04:50  - Представление жюри  
 
ПРИВЕТСТВИЕ

06:50 - ВВ
14:47 - Оборович
24:36 - Джентльмены удачи 
32:32 - Мастер Муси
41:16 - Флэш-Рояль
53:56 - Оценки

55:29 - Импровизация
1:01:50 - Оценки 

МУЗЫКАЛКА

1:04:02 - Джентльмены удачи 
1:09:35 - Оборович
1:19:13 - ВВ 
1:25:44 - Мастер Муси
1:34:43 - Флэш-Рояль
 
1:49:53 - Итог игры

Подпишись на новые видео КВН - http://bit.ly/KVN_Subscribe
Telegram -  https://t.me/kvnofficial
Миниатюры. Блок #6- http://bit.ly/KVN_Best_6
Миниатюры. Блок #5 - http://bit.ly/KVN_Best_5
Миниатюры. Блок #4 - http://bit.ly/KVN_Best_4
Миниатюры. Блок #3 - http://bit.ly/KVN_Best_3
Миниатюры. Блок #2 - http://bit.ly/KVN_Best_2
Миниатюры КВН здесь - http://bit.ly/KVN_Best

YouTube - http://www.youtube.com/kvn
Официальный сайт КВН - http://kvn.ru/
Telegram - https://t.me/kvnofficial
Vkontakte - http://vk.com/public28490858
Facebook - http://www.facebook.com/kvnbest
Google+ - http://bit.ly/KVN_Google

Организация гастролей, концертов и любых праздников с участием команд КВН телевизионных лиг Международного союза КВН
т. +7 (985) 644-61-59 
e-mail: kvnconcert@gmail.com ( Концертный отдел)

#КВН  #KVN #Юмор",RU
tW87aJvnyZY,,Эффект Карбонаро и дежавю,История одного вокалиста,22,2024-04-20T15:24:11Z,,558940,20374,0,60,https://i.ytimg.com/vi/tW87aJvnyZY/default.jpg,False,,,RU
QkSl0BxI1LU,,Саша Стоун впервые о расставании с Валей Карнавал и романе с Надей Сысоевой / Румтур и гардероб,FAMETIME TV,22,2024-04-21T09:00:03Z,"саша стоун,саша стоун интервью,саша стоун и валя карнавал,саша стоун про валю карнавал,саша стоун и надя сысоева,стоун и сысоева,стоун и карнавал,саша стоун роман,саша стоун звезды в африке,валя карнавал и саша стоун,валя карнавал,лаура джугелия,fametime tv,fametime саша стоун,феймтайм тв,феймтайм стоун",169024,3374,0,652,https://i.ytimg.com/vi/QkSl0BxI1LU/default.jpg,False,,"Получайте повышенный кешбэк баллами за покупки, если есть Яндекс Плюс. Качайте приложение Яндекс Пэй: https://app.adjust.com/1avoxkzr?campaign=bloggers_fametime_plus_smm&fallback=https%3A%2F%2Fbank.yandex.ru%2Fpay%2F%3Futm_source%3Dplus%26utm_medium%3Dsmm%26utm_campaign%3Dplus_smm_onbording&redirect_macos=https%3A%2F%2Fbank.yandex.ru%2Fpay%2F%3Futm_source%3Dplus%26utm_medium%3Dsmm%26utm_campaign%3Dbloggers_fametime_plus_smm

Получи скидку 20% по моему промокоду* FAMETIME при заказе на сайте Рив Гош: https://rivgosh-promotionlist.prfl.me/c4lchn?erid=2VtzqufbKks
Действует до 21 мая
*Не распространяется на бренды-исключения и товары по специальным ценам. Подробнее на сайте.

Libresse Ultra - это тонкие прокладки с дышащим верхним слоем и анатомической формой. Обеспечивают надежную защиту от протекания днем и ночью - https://clck.ru/396jRC?erid=LjN8KLWid

Окунитесь в мир «Мастера и Маргариты» с экосистемой МТС: смотрите фильм эксклюзивно на KION, слушайте аудиокнигу с озвучкой Леонида Ярмольника в «Строках», бронируйте ночь в Мистической квартире с МТС Travel – https://l.mts.ru/master_kion_fametimetv

Обменяй свой старый фен на скидку 5000 рублей на покупку фена-стайлера REMEZ. Участвовать в акции можно по всей России https://remez.com.ru/zameni-svoi-staryy-fen/

Покупайте ароматный кофе LEBO со скидкой  по ссылке - https://www.ozon.ru/seller/lebo-ofits...

Саша Стоун - один из самых известных блогеров в нашей стране. Впервые Саша рассказал о настоящих причинах расставания с Валей Карнавал, знакомстве и новых отношениях с Надей Сысоевой, а также о том, почему в блогерском сообществе его часто критикуют и как он к этому относится. Еще мы поговорили о феминизме и патриархате и о том, как Саша видит отношения со своей девушкой и будущей женой, покупал ли он подписчиков, чтобы вырастить свои соцсети, а также обсудили комплексы, сложный характер Саши и его цели на ближайшие десять лет. С Сашей мы побывали в закрытом военном городке Краснознаменске, где он вырос, посмотрели базу, где он провел все детство на тренировках по смешанным единоборствам, сделали румтур по новой квартире, рассмотрели гардеробную и закрытую на ключ спальню. Приятного просмотра

Саша Стоун в соц. сетях:
https://instagram.com/sashka_stone
https://vk.com/sashka_stone
https://t.me/sasha_stone13
https://vm.tiktok.com/ZSeDAXaXq/
https://music.yandex.ru/artist/9320213?utm_medium=copy_link

Лаура Джугелия в соц сетях:
* https://instagram.com/lauradjaga
Телеграм Лауры - https://t.me/Lauradjagadiary

Найти Fametime TV:
Яндекс Дзен - https://dzen.ru/fametimetv
Вк - vk.com/fametimetv
* https://instagram.com/fametimetv
Почта для предложений: ad@fametime.ru
*Признана экстремистской соц. сетью на территории РФ

Реклама. ООО ""АромаЛюкс"", ИНН 7810022460. erid: 2VtzqufbKks
Реклама АО «КОМПАНИЯ «ПРОДУКТ-СЕРВИС» 2Vfnxxr1cVE

00:00 – Провели день с многократным чемпионом России и мира по боевым искусствам Сашей Стоуном 
02:05 – О юбилее Саши 
05:45 – «Я очень благодарный человек»: об успехах Саши в киноиндустрии 
08:40 – Почему пара Саши и Вали Карнавал распалась
11:50 – «Персонаж, который не заслуживает никакого внимания»: о продюсере Вали Заире Юсупове 
12:35 – О переживаниях за Валю 
20:05 – Пытался ли Саша вернуть Валю и остались ли у него чувства
23:09 – Побывали в новой квартире Саши 
24:38 – Как питается чемпион России и мира по боевым искусствам
32:02 – Зачем Саше одноразовые приборы и почему он сам убирается в квартире 
34:36 – О романе с Надеждой Сысоевой 
48:10 – Важно ли для Саши, чтобы его девушка умела готовить
52:29 – Обсудили патриархат 
58:22 – Узнали, почему Сашу хейтят 
01:07:00 – Побывали у дома первой любви Саши Стоуна 
01:08:50 – Прогулялись у школы, где учился и тренировался Саша
01:11:10 – Обсудили интервью Macana и узнали, почему ребята два года не общаются
01:17:40 – «Я на грани хожу сейчас»: о количестве партнеров у девушек 
01:20:30 – Как Саша знакомится с девушками 
01:22:50 – Об интуиции, ревности и изменах 
01:25:58 – Посетили тайную комнату в квартире Саши 
01:27:30 – Выяснили, как выглядит гардеробная Саши Стоуна
01:31:45 – Как Александр Зарубин стал Сашей Стоуном и почему хочет отказаться от псевдонима   
01:33:50 – Лаура выпросила подарок 
01:34:49 – О критике и низкой самооценке
01:40:30 – «Спорт стал модным»: приехали в спортивную школу Саши 
01:42:40 – Почему Саша бросил бальные танцы
01:45:50 – О профессиональном спорте
01:51:23 – С чего началась блогерская карьера Саши Стоуна  
02:04:28 – Отдаст ли Саша своих детей в спорт 
02:08:00 – Узнали, за что Сашу травили в школе 
02:10:05 – Вспомнили детство Саши 
02:12:40 – Как Саша заработал первые деньги 
02:16:09 – Как родители приняли решение Саши быть блогером 
02:17:36 – «Я человечек от боженьки»: о миссии 
02:19:28 – О жизни после смерти и вере 
02:20:00 – О семье и страхах 
02:20:20 – «Я ключник» 
02:20:45 – О слезах родителей
02:21:25 – О смысле жизни и главном уроке 
02:22:15 – О доброте 
02:23:41 – «Верь в себя» 

#fametime #сашастоун #интервью",RU
O4uE5Tn-M6k,,Boston Dynamics Unveils Fully Electric Atlas Humanoid Robot,CNET,28,2024-04-17T16:38:22Z,"CNET,Technology,tech",1413609,44712,0,3089,https://i.ytimg.com/vi/O4uE5Tn-M6k/default.jpg,False,,"Farewell, hydraulic Atlas. Hello, fully electric Atlas. Boston Dynamics just showed off the next generation of Atlas and it's... electric⚡🔋 #bostondynamics #atlas #humanoidrobot #tech #robot #electric 

Subscribe to CNET on YouTube: https://www.youtube.com/cnet
Never miss a deal again! See CNET’s browser extension 👉 https://bit.ly/3lO7sOU
Check out CNET’s Amazon Storefront: https://www.amazon.com/shop/cnet
Follow us on TikTok: https://www.tiktok.com/@cnetdotcom
Follow us on Instagram: https://www.instagram.com/cnet/
Follow us on X: https://www.x.com/cnet
Like us on Facebook: https://www.facebook.com/cnet
Visit CNET.com:  https://www.cnet.com/",RU
iq32ENHOntg,,#tunatavus 400 kg deadlift basıyor 🚨👹 #shorts,Tuna Tavus,22,2024-04-17T15:50:13Z,"tuna tavus,tuna tavus 400,tuna tavus 400 deadlift,400 kg deadlift,tuna tavus deadlift,tuna tavus antrenman,spor,sporcu,sporcu değil youtuber,tuna tavus kaç kilo,tuna tavus kaç kilo kaldırıyor,vücut geliştirme,fitness,powerlifting,bodybuilding,deadlift,tr,türkiye,trend,trending,popüler,popüler videolar,eğlence,eğlence videoları,antrenman videoları,vlog,deadlift rekoru,tuna tavus cenk koçak,tuna tavus idman,tuna tavus yemek,youtuber,#shorts,antrenman,400 kg",1982499,55923,0,1002,https://i.ytimg.com/vi/iq32ENHOntg/default.jpg,False,,"Videonun full hali: https://youtu.be/4gYl0V62P14
SPORCU DEĞİL YOUTUBER? (400 KG DEADLIFT)",RU
nb-zyNsDb_A,,Tetris Gegagedi- countryballs animation #countryballs #shorts,CountryBalloons Animation,1,2024-04-21T12:30:35Z,"Countryballs animation,countryballs,animation,talking balls,science balls,space,physical laws,balloon scientist,earth ball,countryball,polandball,shorts,china,russia,ukraine,usa,IQ test,help me,Tetris,Tetris Gegagedi",218353,26087,0,16,https://i.ytimg.com/vi/nb-zyNsDb_A/default.jpg,False,,Tetris Gegagedit  - countryballs animation #countryballs #shorts #balls,RU
60aPPuRwWdM,,"НОВЫЙ РЕЖИМ ""ГОДЗИЛЛА"", МУТАЦИИ, ЯЙЦА! НОВЫЕ СКИНЫ! ГИПЕРЗАРЯДЫ! СНИК ПИК №1",AuRuM TV,20,2024-04-21T15:00:27Z,"brawl stars,бравл старс,aurum tv,аурум бравл старс",161524,9814,0,824,https://i.ytimg.com/vi/60aPPuRwWdM/default.jpg,False,,"Brawl Stars UA: https://www.youtube.com/@brawlstarsua
Магазин: https://t.me/Donatershop_Bot
КОД В BRAWL STARS - http://bit.ly/2p2i9Ul
Телега - https://t.me/aurum_tv
Инста - https://www.instagram.com/serega_aurum/
Дискорд - https://discord.gg/aurum
Спортивная страничка - https://www.instagram.com/aurum_sport/
Есть идеи/сундуки пиши менеджеру - https://vk.com/s.aurum
ВЛОГОВЫЙ КАНАЛ - http://bit.ly/2Y5lwtl
РЕАКЦИИ - https://goo.gl/AK7JAi
Группа VK - https://vk.com/aurum_tv
Страница VK - https://vk.com/aurum_yt
#aurumtv #brawlstars",RU
84RtP0DU414,,😱 Херобрин был НЕ ОДИН и мы Нашли его в Майнкрафт,Никита Берг,20,2024-04-21T09:17:00Z,"майнкрафт,херобрин,никита берг херобрин,никита берг,майнкрафт херобрин,никита берг майнкрафт,herobrine,minecraft,никита,никита майнкрафт,страшные истории,никита берг в майнкрафт,игры,100 дней,майнкрафт выживание,страшилки,ужасы,мистика,minecraft arg,simon_12,мистика в майнкрафте,alternative herobrine,minecraft arg simon_12,майнкрафт но,майн,а4,майнкрафт никита берг,херобрин не один,берг майнкрафт,берг",236009,23165,0,2148,https://i.ytimg.com/vi/84RtP0DU414/default.jpg,False,,"🔥 IP -  xmine.su (1.16.5 - 1.20.X)

В этот раз мы 100% уверены что херобрин был не один и мы нашли его в майнкрафт. Сегодня Никита Берг и Роменский узнают есть ли у хиробрина брат. Быть может это Minecraft ARG или же моды From the Fog или Cave dweller, но страшные истории становятся реальными. Компот или Эдисон точно удивились бы от 100 дней выживания, в мире где страшилки это не только herobrine minecraft. Майнкрафт, но мистика.

🧊  Мой Телеграм - https://t.me/mysticsberg
🔴 Роменский - https://www.youtube.com/channel/UChgI-tk9m0p1ysNJvD3yJ9w

✨ Спасибо за твой лайк и подписку с колокольчиком!
📌 Видео сделано в развлекательных целях, не пытайтесь это повторить!

🎵 Музыка/Music:
Used music from - https://www.storyblocks.com/​​​​​​​​​
Used music from - Horror Music   @TheMusibox  

🎮 Игра: Minecraft (Terms of Use › minecraft.net/terms)
🟦🟨 Тушара © 2024",RU
