video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,video_error_or_removed,description,location
bbpFxJwQkcQ,,[SUB] 좋아하는 연예인이 나를 그려준다면? #도영 #NCT | 수고했어 오늘도 2024,딩고 스토리 / dingo story,24,2024-04-20T10:00:24Z,"딩고,웹예능,오리지널,dingo,dingooriginal,dingostory,예능,도영,시즈니,반딧불,공명,아궁빵,영웅,NCT127,nct",246380,21718,0,1299,https://i.ytimg.com/vi/bbpFxJwQkcQ/default.jpg,False,,"카페 알바생이 잘생겼는데 노래도 잘하고 토끼같이 귀엽고 예쁜 말만 해주고 다정하다…🫠

알바생으로 철저히 위장하고 팬 앞에 나타난 도영!😎

그림에 자신은 없지만 팬을 위해 열심히 그려보고
첫 솔로 앨범도 들려주고
칭찬도 위로도 아끼지 않는 김토끼… 소중하다🐰💚

감동적인 쿠키영상도 놓치지 마세요~!
(눈물 닦을 휴지 필수😭🤧)

※ 출연진에 대한 비방, 인신공격성 댓글은 즉시 삭제되며,
특히 일반인 출연자에 대한 악성 댓글은 형사 처벌의 대상이 될 수 있습니다.

📍타임라인
00:00 인트로
00:13 웹툰 작가 지망생 현서의 사연👩‍🎨
00:34 쑥스러운 토끼 도영 등장
00:53 도영 카페 알바생 모먼트☕️
01:46 사연자 현서 카페 입장! 
02:24 첫 번째 미션
02:57 정체 공개 10초 전…!
04:36 서로를 열심히 그려주는 도영과 현서🎨
05:41 현서가 웹툰 작가를 꿈꾸게 된 계기
06:23 현서가 그린 도영 그림
08:31 그림 완성!
09:05 현서의 취미는?
10:03 현서의 스티커 선물
10:30 솔로 데뷔에 대한 도영의 걱정
11:19 도영 솔로곡에 대한 현서의 반응은 과연?
12:31 현서의 고민에 진지하게 위로해 주는 도영
14:07 도영이 준비한 선물 보따리🎁
14:53 쿠키영상💚

📍수고했어 오늘도 사연 모집

(1) 수고했어 오늘도 NCT 도영 편에 좋아요와 댓글을 남긴 후
(2) 아래 신청서를 통해 [수고했어 오늘도 일반인 주인공]이 될 누군가의 사연을 접수해주세요!
👉 https://forms.gle/EsxreyY2Yq3rRYu29
* 선정자에 한해 개별 연락드릴 예정이며 사연은 상시 모집합니다

세상에 더 좋은 이야기를 전하기 위해,
딩고 스토리에 더 많은 이야기를 들려주세요👂

딩고 스토리 채널 구독하기 👉https://goo.gl/rpiiQH
좋아요, 댓글, 라이크 해주세요⭐️

#도영 #DOYOUNG #NCT #반딧불 #LittleLight
#수고했어오늘도 #딩고스토리 #dingo #dingostory",KR
vkRdxI7O6xs,,"군대 취사 지원 명 받았습니다! 이에 신고 합니다!ㅣ워크돌ㅣ엔믹스 해원, 설윤",워크맨-Workman,24,2024-04-18T10:00:49Z,"워크돌,아이돌,여자아이들,슈화,엔믹스,해원,workdol,club,EDM,kids,DJ,djing,NMIXX,korea,kpop,idol,dance,haewon,엠넷,딩고,릴리,배이,설윤,지우,규진,JYP,걸그룹,웃긴영상,드립,애드립,춤,아이돌춤,아이돌댄스,댄스,댄스커버,cover,idoldance,lovemelikethis,4세대아이돌,키스오브라이프,잇지,에스파,르세라핌,아이브,뉴진스,베이,jyp,인기급상승,인급동,군대,해병대,공군,해군,입대,군필,미필,군대썰,취사병,요리,급식,워크맨,고치돈,고구마치즈돈까스,뇨끼",1422151,32929,0,3542,https://i.ytimg.com/vi/vkRdxI7O6xs/default.jpg,False,,"설장군 워크돌 게스트로 명 받았습니다!
이에 신고합니다!
오늘 군통령(진) 엔믹스가 접수한 거 맞습니까..?!!

국군 장병 여러분들 고생 많으신데
식사 한 끼 챙겨드려서 뿌듯한 알바생 설윤🐰 해원🐻
덕분에 오늘도 발 뻗고 잡니다~^_^7

다음엔 어떤 알바를 체험해 볼까요?

매주 목요일 저녁7시 🌚워크돌🌚
*일반인 출연자에 대한 지나친 비방 및 인신공격성 댓글은 관리자에 의해 삭제될 수 있습니다.

#워크돌 #엔믹스 #해원 #설윤 #알바 #직업체험 
#군대 #5사단 #군통령 #아이돌 #걸그룹 #취사병 #입대",KR
zYBrNF48GVA,,ZEROBASEONE (제로베이스원) 결성 1주년 스페셜✨어느 날 보이즈 플래닛 잔디밭으로 ZB1이 회귀했다✨,ZEROBASEONE,24,2024-04-20T11:09:31Z,"ZEROBASEONE,제로베이스원,제베원,ZB1,ZERO BASE ONE,ZEROBASEONE official,ZERO BASE ONE official,제로즈,성한빈,김지웅,장하오,석매튜,김태래,리키,김규빈,박건욱,한유진,SUNGHANBIN,KIMJIWOONG,ZHANGHAO,SEOKMATTHEW,KIMTAERAE,RICKY,KIMGYUVIN,PARKGUNWOOK,HANYUJIN,ZEROSE,kpop,idol,boysplanet",292508,38236,0,6043,https://i.ytimg.com/vi/zYBrNF48GVA/default.jpg,False,,"ZEROBASEONE (제로베이스원) 결성 1주년 스페셜✨어느 날 보이즈 플래닛 잔디밭으로 ZB1이 회귀했다✨

More about ZEROBASEONE : 
https://linktr.ee/zb1_official

 * Indonesian subtitles will be added soon! 
    인도네시아 자막이 곧 추가됩니다!

#ZEROBASEONE #ZB1
#제로베이스원",KR
jOjDAIUHihU,,좋아했던 사람이랑 하는 연애,픽고 PICKGO,24,2024-04-20T10:00:38Z,"웹드라마,연애,공감,픽고,1일,연애초,연애초기,초기연애,1일차,첫데이트,승희성훈",489360,10130,0,664,https://i.ytimg.com/vi/jOjDAIUHihU/default.jpg,False,,#웹드라마 #1일 #연애초,KR
uBsOh4SraJA,,[여고추리반3] 꽁꽁 얼어붙은 추리 예능 위로 여추반이 뛰어다닙니다 | 0화 | TVING,TVING,24,2024-04-19T03:00:03Z,,403132,10088,0,708,https://i.ytimg.com/vi/uBsOh4SraJA/default.jpg,False,,"강제 전학 2회차 추리반 학생들만큼
두 배 성장한 여추반 용돈💸
본격 용돈 사수! 뇌풀기 게임🧠

미스터리 어드벤처 [여고추리반3]
TVING 4월 26일 독점 공개
티빙 바로가기 : https://tving.onelink.me/xHqC/1646c09f

#TVING #티빙 #티빙오리지널 #여고추리반3 #여고추리반 #박지윤 #장도연 #재재 #비비 #최예나",KR
EHoDpxz77og,,8년 한국살이 접기로 결심한 이유는?,파비앙 Fabien Yoon,24,2024-04-20T06:58:41Z,,350020,14225,0,1492,https://i.ytimg.com/vi/EHoDpxz77og/default.jpg,False,,"#니키 #한국살이 #한국생활 

독일에서 온 착한 니키의 한국 생활 이야기 들어봤어요
떠나니까 아쉽지만 앞날을 응원합니다!

▶︎ 촬영 :  파비앙

▶︎ 기획 : 파비앙

▶︎ 편집 : 김나경

▶︎ 파비앙 인스타 :https://www.instagram.com/frenchmonster7/  

▶︎ 방송 섭외, 문의 : frenchmonster7@naver.com",KR
q3zqJs7JUCQ,,Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video),Taylor Swift,10,2024-04-20T00:00:06Z,"Taylor swift,taylor,swift,taylor swift ttpd,tortured poets department,new taylor swift,taylor swift album,ts ttpd,ttpd anthology,taylor swift fortnight,fortnite taylor swift,taylor swift",26013938,1218381,0,63763,https://i.ytimg.com/vi/q3zqJs7JUCQ/default.jpg,False,,"The official music video for “Fortnight (feat. Post Malone)” by Taylor Swift, from ‘THE TORTURED POETS DEPARTMENT’.

Buy/download/stream ‘THE TORTURED POETS DEPARTMENT’: https://taylor.lnk.to/thetorturedpoetsdepartment 

Join the #ForAFortnightChallenge on YouTube Shorts. Share 14 snippets of your life in one single Short with “Fortnight (feat Post Malone)” by using remix or adding the official sound.

https://yt.be/ForAFortnightChallenge

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe
►Shop Merch: http://taylorswift.lnk.to/store 
►Follow Taylor Swift Online: 
TikTok: http://tiktok.com/@taylorswift 
Instagram: http://instagram.com/taylorswift 
Twitter: http://twitter.com/taylorswift13 
Snapchat: http://snapchat.com/add/taylorswift 
Facebook: http://facebook.com/taylorswift 
Tumblr: http://taylorswift.tumblr.com 
Website: http://www.taylorswift.com 

►Follow Taylor Nation Online 
TikTok: http://tiktok.com/@taylornation
YouTube: https://youtube.com/taylornation
Instagram: http://instagram.com/taylornation 
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com

Director: Taylor Swift
Director of Photography: Rodrigo Prieto 
Producer: Jil Hardin 
Editor: Chancler Haynes 
Production Designer: Ethan Tobman 
1st AD: Anthony Dimino 
Visual Effects: Parliament
Production Companies: Taylor Swift Productions & Object & Animal

#taylorswift #postmalone #fortnight #thetorturedpoetsdepartment",KR
u4-VZFdSkc4,,[#눈물의여왕 13화] 9천억이 왜 여기서 나와...?🌸 모슬희VS퀸즈가💥 홍만대 회장이 평생 악착같이 모은 돈의 주인은!?,디글 :Diggle,24,2024-04-20T14:11:55Z,"Diggle,Queen of Tears,tvN,tvN drama,곽동연,김수현,김수현 김지원,김수현 드라마,김정난,김지원,눈물의 여왕 10화,눈물의 여왕 11화,눈물의 여왕 12화,눈물의 여왕 13화,눈물의 여왕 14화,눈물의 여왕 15화,눈물의 여왕 16화,눈물의 여왕 9화,눈물의 여왕 마지막화,눈물의 여왕 최종화,눈물의여왕,눈물의여왕 1화,눈물의여왕 곽동연,눈물의여왕 김수현,눈물의여왕 김정난,눈물의여왕 김지원,눈물의여왕 남매,눈물의여왕 몰아보기,눈물의여왕 범자,눈물의여왕 요약,눈물의여왕 하이라이트,드라마 몰아보기,디글,박성훈,이주빈,인기급상승,홍수철",495446,2361,0,140,https://i.ytimg.com/vi/u4-VZFdSkc4/default.jpg,False,,"유튜브에서 지금 핫한 동영상은? #인기급상승
#눈물의여왕 #눈물의여왕13회 #눈물의여왕13회다시보기 #김수현 #김지원

[눈물의 여왕] 지금 티빙에서!
https://www.tving.com/contents/P001753352

우리 이대로 행복하게 해주세요🙏
역대급 운명 서사 백홍 부부의
기적 같은 사랑 이야기💙

tvN 〈눈물의 여왕〉
[토일] 밤 9시 20분 방송

we’re :DIGGLE family",KR
n8mnTyEPVJ8,,꼬우면 너도 반말해,숏박스,23,2024-04-19T09:00:41Z,"숏박스,스케치코미디,개그",1948238,26090,0,1502,https://i.ytimg.com/vi/n8mnTyEPVJ8/default.jpg,False,,#스케치코미디 #숏박스 #ZZ오피스 #진로골드,KR
rin2MeMdO7M,,트럭의 남자 CCTV 만들기,사나고 Sanago,26,2024-04-19T08:00:33Z,"사나고,3D펜,3Dpen,만들기,making,3d프린터,3Dprinting",338162,11094,0,734,https://i.ytimg.com/vi/rin2MeMdO7M/default.jpg,False,,"● 3D펜 사나고 샵
https://smartstore.naver.com/sanago

● 2021 NEW 사나고 펜 구매하러가기
https://smartstore.naver.com/sanago/products/5528918097

● SANAGO shop (For foreigners)
http://sanago-en.com
● 인스타그램
https://www.instagram.com/sanago_kr/​
● 3D펜카페 [사나고의 3D펜 비밀기지]
https://cafe.naver.com/sanago
● Contact 광고문의
ok@magicstrawberry.co.kr 


각국어 번역 자막 제작 : 컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너,CONTENTSFLY에서 제작되었습니다.
https://www.contentsfly.com​​​​
      
#사나고​​​​ #3d펜 #트럭의남자",KR
KYNKemqi1X4,,나 이대 나온 남자야 [이화여자대학교 도자예술전공] | 전과자 ep.51 [EN],ootb STUDIO,24,2024-04-18T08:59:07Z,"오오디디,오오티디,ootd,oodf,ootv,전가자,전까자,전꽈,전과,정과ㅏㅈ,이차섭,이차ㅓ서,이창썹,이차저,ㅎ꾜,학교,대학,대학교,대핵,창섭,전과자,수능,대학입시,수시,교수님,대학 교수,교수,기말고사,중간고사,종강,24학번,이화여대,이대,이화여자대학교,김혜수,타짜,도예,도예과,서예,도자기,여대,여자대학,여대남자",1862800,32594,0,2710,https://i.ytimg.com/vi/KYNKemqi1X4/default.jpg,False,,"오프닝부터 유독 들뜬 전과자?!
오늘은 전과자 여대가는 날😎

사랑과 영혼 뺨치는 물레 수업부터
문학과 철학을 담은 심오한 조형물 세계까지!

과연 도예과 수업에서 전과자가 만든 작품은??
 
📚 매일 전과하는 남자 [전과자] 
📚 매주 목요일 오후 6시

#ootbSTUDIO #이창섭 #전과자

※ 본 영상과 무관한 내용의 댓글, 혐오를 조장하거나 제3자에 대한 무분별한 욕설,조롱, 비난 등 악의적인 댓글은 무통보 삭제될 수 있습니다.

※ 02:22 출처 : 2021 이화여대 조형예술대학 메이데이 전시 홍보 영상
※ 17:53 출처 : 뇽쌤의 영화같은일상",KR
hML98xV8Jcw,,"[ENG] 눈물의 여왕 홍해인 본캐, 김지원! 알고 보니 애교 많은 깜고잖아요?💗ㅣ인마이백ㅣ눈물의 여왕ㅣ줌터뷰",COSMOPOLITAN Korea,24,2024-04-19T08:00:33Z,"cosmopolitan,cosmopolitan Korea,코스모폴리탄,코스모,김지원,눈물의 여왕,김지원 화장,김지원 립밤,불가리,김지원 주얼리,김지원 패션,눈물의 여왕 패션,홍해인,홍해인 패션,Kim jiwon,Bvlgari,Bulgari,Queen of Tears,인마이백,K DRAMA,DRAMA,드라마 몰아보기,한국 드라마",390539,16714,0,1437,https://i.ytimg.com/vi/hML98xV8Jcw/default.jpg,False,,"#줌터뷰 드라마 ‘눈물의 여왕’으로 인생 캐릭터를 만난 #김지원 의 취향맛집 줌터뷰 도착! 최근 근황부터 ‘처음’ 해본다는 지원의 인마이백까지. 보는 내내 귀엽고 흐뭇하고 사랑스러워서 광대가 아플 수 있으니 주의하세요! (햇살의 여왕이라 부를래✨)

00:23 요즘 어떻게 지내고 있는지?
00:36 쉬는 날엔 어떤 하루를 보내는지?
00:57 지원의 외출 필수템은?
02:56 요즘도 혼자 출퇴근 하는지?
03:17 요즘 즐겨 듣는 음악은?
03:39 최근 가장 재밌게 본 것은?
03:59 새롭게 푹 빠져있는 것은?

Digital Editor 송운하
Film 신효석
Film Edit 박지희
OAP 김우리
Assistant 김문영",KR
fL3gLC96ch4,,한국 지하철을 처음 탄 베트남 동생들이 충격 받은 이유,초코우유 Chocouyu,19,2024-04-20T09:00:27Z,"베트남,Vietnam,코이티비,Koitv,동남아,동남아시아,여행,travel,우유,초코우유,초파,한국,대한민국,베트남여자,여자,미녀,음식,브이로그,빵주",238566,12292,0,470,https://i.ytimg.com/vi/fL3gLC96ch4/default.jpg,False,,"안녕하세요 
우유입니다, 오늘 영상재밌게 봐주시고 
구독 좋아요 알람설정 해주세요~
사랑해요❤️❤️

#베트남 #코이티비 #우유",KR
20tTA7O8j0o,,[가로] 서정희♡김태현 - 10월의 어느 멋진 날에 [불후의 명곡2 전설을 노래하다/Immortal Songs 2] | KBS 240420 방송,KBS 레전드 케이팝,10,2024-04-20T11:15:52Z,"불후의명곡,리메이크,음악예능,노래대결,전설,세대공감,가요,추억,명곡,ImmortalSongs2",187431,2515,0,481,https://i.ytimg.com/vi/20tTA7O8j0o/default.jpg,False,,"[가로] 서정희♡김태현 - 10월의 어느 멋진 날에

#불후의명곡 #리메이크 #음악예능 #노래대결 #전설 #세대공감 #가요 #추억 #명곡 #ImmortalSongs2 

----------------------------------------------
        ▶ Homepage : https://program.kbs.co.kr/2tv/enter/satfreedom/pc/index.html
        ▶ Wavve : https://www.wavve.com/
        ▶ Youtube : https://www.youtube.com/@LegendKpop
----------------------------------------------",KR
5NiZLDBAmFo,,이찬원(LeeChanWon) '하늘 여행' MV Teaser 1,이찬원,10,2024-04-18T09:00:04Z,,171860,12790,0,1052,https://i.ytimg.com/vi/5NiZLDBAmFo/default.jpg,False,,"이찬원(LeeChanWon) '하늘 여행' MV Teaser 1

🎧2024.04.22.6PM (KST) Release

#이찬원 #LeeChanWon
#bright燦 #하늘여행 #MV #Teaser",KR
